,station_name,lat,lng,district
2263,岡山高中,22.79791,120.29042,Q7XR+557 台灣高雄市岡山區
2264,高鳳站,22.63109,120.33696,J8JP+CQP 台灣高雄市苓雅區
2265,瑞隆東路口(南京路),22.60604,120.34565,J84W+C76 台灣高雄市鳳山區
2266,溪埔國中,22.71937,120.44367,PC9V+PFV 台灣高雄市大樹區
2267,和山寺,22.70569,120.41701,PC48+7RC 台灣高雄市大樹區
2268,大樹國小(和山分校),22.70379,120.41702,PC38+GR6 台灣高雄市大樹區
2269,和山路,22.70154,120.41732,PC28+JW8 台灣高雄市大樹區
2270,德民路(右昌森林公園),22.72189,120.29342,P7CV+Q93 台灣高雄市楠梓區
2271,松禾日照,22.59022,120.40372,HCR3+3FQ 台灣高雄市大寮區
2272,崗安路,22.8728,120.35887,V9F5+4G9 台灣高雄市田寮區
2273,援中國小(大學26街口),22.72843,120.27905,P7HH+9JF 台灣高雄市楠梓區
2274,翠屏岩站(和平路二段),22.73015,120.36053,P9J6+362 台灣高雄市大社區
2275,橋頭國小,22.76184,120.30479,Q863+PWM 台灣高雄市橋頭區
2276,龍山寺,22.83907,120.41589,RCQ8+J9C 台灣高雄市田寮區
2277,中崎,22.76226,120.32323,Q86F+W75 台灣高雄市橋頭區
2278,金吉順公司,22.63806,120.37361,J9QF+6CH 台灣高雄市鳳山區
2279,南山公司,22.64635,120.38871,J9WQ+GFP 台灣高雄市鳥松區
2280,建國新城(鳳松路口),22.63563,120.36063,J9P6+772 台灣高雄市鳳山區
2281,崗山頭溫泉,22.87407,120.35696,V9F4+JQG 台灣高雄市田寮區
2282,家畜市場,22.63271,120.36386,J9M7+3GQ 台灣高雄市鳳山區
2283,烏林里,22.69659,120.3755,M9WG+J5Q 台灣高雄市仁武區
2284,高旗工家,22.6359,120.36975,J9P9+9W2 台灣高雄市鳳山區
2285,新生環球路口站,22.87814,120.29224,V7HR+7V5 台灣高雄市路竹區
2286,鳥松,22.66166,120.36358,M967+MC8 台灣高雄市鳥松區
2287,橋頭區農會,22.75541,120.30619,Q844+5F8 台灣高雄市橋頭區
2288,澄觀澄仁路口,22.68175,120.3447,M8JV+MVW 台灣高雄市仁武區
2289,僑泰公司,22.6411,120.37935,J9RH+CPQ 台灣高雄市鳥松區
2290,夢裡里,22.66741,120.36263,M987+X36 台灣高雄市鳥松區
2291,中二街,22.72357,120.30462,P8F3+CRH 台灣高雄市楠梓區
2292,平安橋,22.71999,120.43685,PC9P+XPX 台灣高雄市大樹區
2293,鳳仁新村,22.63433,120.36675,J9M8+PPJ 台灣高雄市鳳山區
2294,崗山頭,22.87457,120.3559,V9F4+R9C 台灣高雄市阿蓮區
2295,鳳西國中,22.62073,120.35391,J9C3+7HV 台灣高雄市鳳山區
2296,仁忠路口,22.6758,120.357,M9G4+8Q9 台灣高雄市仁武區
2297,登發國小,22.67964,120.35468,M9H3+VV3 台灣高雄市仁武區
2298,慈惠堂,22.67819,120.34759,M8HX+72G 台灣高雄市仁武區
2299,仁美,22.65548,120.39406,M94V+5JV 台灣高雄市鳥松區
2300,仁美活動中心,22.65362,120.39381,M93V+CGV 台灣高雄市鳥松區
2301,永和街口,22.56224,120.39027,H96R+V4R 台灣高雄市小港區
2302,力行路,22.639,120.36705,J9Q8+HRV 台灣高雄市鳳山區
2303,北平路口,22.63855,120.36913,J9Q9+CM6 台灣高雄市鳳山區
2304,南崗山,22.87822,120.35001,V9H2+72J 台灣高雄市阿蓮區
2305,平等路口(光華路),22.62216,120.35156,J9C2+VJ7 台灣高雄市鳳山區
2306,全國加油站,22.65048,120.39203,M92R+5RR 台灣高雄市鳥松區
2307,吳記工廠,22.64276,120.38225,J9VJ+4V5 台灣高雄市鳥松區
2308,明山慈安居,22.68476,120.3643,M9M7+WP3 台灣高雄市仁武區
2309,磚子窯,22.8817,120.34194,V8JR+MQG 台灣高雄市阿蓮區
2310,樂善宮,22.78598,120.24325,Q6PV+97X 台灣高雄市彌陀區
2311,光和北路,22.78397,120.24289,Q6MV+H5J 台灣高雄市彌陀區
2312,光和路,22.78318,120.24343,Q6MV+79F 台灣高雄市彌陀區
2313,中正西路口,22.78381,120.24565,Q6MW+G7C 台灣高雄市彌陀區
2314,德祥路,22.72871,120.31167,P8H6+FMM 台灣高雄市楠梓區
2315,八卦里滯洪公園,22.68332,120.32888,M8MH+8HC 台灣高雄市仁武區
2316,源勝社區,22.88161,120.33955,V8JQ+JRV 台灣高雄市阿蓮區
2317,捷運橋頭車站,22.7606,120.30913,Q865+6MJ 台灣高雄市橋頭區
2318,理想國,22.77482,120.26879,Q7F9+WGF 台灣高雄市岡山區
2319,光潭路口,22.77408,120.27676,Q7FG+JPJ 台灣高雄市岡山區
2320,寶米路,22.77821,120.28082,Q7HJ+78P 台灣高雄市岡山區
2321,劉厝路,22.78081,120.28834,Q7JQ+88G 台灣高雄市岡山區
2322,工業區(阿蓮),22.88132,120.33727,V8JP+GWC 台灣高雄市阿蓮區
2323,登科街,22.78025,120.29043,Q7JR+35V 台灣高雄市岡山區
2324,岡山轉運站(岡山火車站),22.79231,120.29956,Q7RX+WRF 台灣高雄市岡山區
2325,燁聯鋼鐵,22.83017,120.29838,R7JX+396 台灣高雄市岡山區
2326,過埤派出所,22.59288,120.3612,H9V6+5F4 台灣高雄市鳳山區
2327,阿蓮中正路(和平路口),22.8807,120.33294,V8JM+75P 台灣高雄市阿蓮區
2328,阿蓮,22.87913,120.33116,V8HJ+MF3 台灣高雄市阿蓮區
2329,永芳里,22.6153,120.40623,JC84+4F9 台灣高雄市大寮區
2330,巷尾,22.61829,120.40818,JC95+877 台灣高雄市大寮區
2331,江山社區活動中心,22.63631,120.41038,JCP6+G5C 台灣高雄市大寮區
2332,中庄派出所,22.63499,120.39545,J9MW+X5W 台灣高雄市大寮區
2333,民族十巷口,22.63391,120.38426,J9MM+HP6 台灣高雄市大寮區
2334,阿蓮分駐所,22.87889,120.32932,V8HH+HP4 台灣高雄市阿蓮區
2335,瑞士山莊,22.85844,120.47198,VF5C+9QH 台灣高雄市旗山區
2336,上洲里,22.85604,120.47404,VF4F+CJ7 台灣高雄市旗山區
2337,鯤洲里,22.85145,120.47368,VF2F+HFF 台灣高雄市旗山區
2338,大山里,22.84839,120.47211,RFXC+9R5 台灣高雄市旗山區
2339,中洲里,22.84418,120.46957,RFV9+MRG 台灣高雄市旗山區
2340,南洲里,22.84172,120.46748,RFR8+MXQ 台灣高雄市旗山區
2341,阿蓮中山路,22.87742,120.32787,V8GH+X49 台灣高雄市阿蓮區
2342,三清殿,22.50795,120.37593,G95G+59F 台灣高雄市林園區
2343,南蓮,22.87508,120.32685,V8GG+2PQ 台灣高雄市阿蓮區
2344,文昌宮,22.51233,120.39207,G96R+WRP 台灣高雄市林園區
2345,聖地殿,22.50859,120.37831,G95H+C8M 台灣高雄市林園區
2346,鳳林寺,22.50853,120.38939,G95Q+CQ6 台灣高雄市林園區
2347,龍潭寺,22.51122,120.38091,G96J+F9M 台灣高雄市林園區
2348,廣應廟,22.50658,120.38664,G94P+JMJ 台灣高雄市林園區
2349,林家路,22.51315,120.38327,G97M+782 台灣高雄市林園區
2350,頂磘溝,22.51201,120.38611,G96P+RC5 台灣高雄市林園區
2351,協天宮,22.49475,120.38918,F9VQ+VMV 台灣高雄市林園區
2352,半廓天上聖母,22.48977,120.39013,F9QR+W32 台灣高雄市林園區
2353,董龍宮,22.50194,120.38081,G92J+Q8F 台灣高雄市林園區
2354,光德寺,22.87126,120.32523,V8CG+G35 台灣高雄市阿蓮區
2355,溼地公園停車場,22.49126,120.38677,F9RP+GP2 台灣高雄市林園區
2356,海洋公園大樓,22.49982,120.38127,F9XJ+WGC 台灣高雄市林園區
2357,溼地路口,22.49415,120.38338,F9VM+M92 台灣高雄市林園區
2358,港龍宮,22.49832,120.38099,F9XJ+89H 台灣高雄市林園區
2359,鄉仁早餐,22.49704,120.38489,F9WM+RX6 台灣高雄市林園區
2360,南六站,22.78403,120.34425,Q8MV+JM9 台灣高雄市燕巢區
2361,海成南街站,22.77333,120.31627,Q8F8+8GJ 台灣高雄市燕巢區
2362,中甲路口,22.86712,120.32384,V88F+RGW 台灣高雄市阿蓮區
2363,觀水宮站,22.77597,120.32906,Q8GH+9JM 台灣高雄市燕巢區
2364,福德宮站,22.77194,120.31863,Q8C9+QFC 台灣高雄市燕巢區
2365,加州大地站,22.77367,120.32276,Q8FF+F46 台灣高雄市燕巢區
2366,海成活動中心站,22.77256,120.32046,Q8FC+25G 台灣高雄市燕巢區
2367,大樹下(舊衛生所),22.8175,120.42416,RC8F+XMV 台灣高雄市旗山區
2368,旗山區公所,22.88866,120.48346,VFQM+F98 台灣高雄市旗山區
2369,中寮國小,22.81888,120.42555,RC9G+H63 台灣高雄市田寮區
2370,內潭,22.82333,120.42805,RCFH+86M 台灣高雄市旗山區
2371,崑山宮,22.84555,120.4458,RCWW+68F 台灣高雄市田寮區
2372,頂湖,22.83777,120.4411,RCQR+4C5 台灣高雄市旗山區
2373,下湖,22.84167,120.44593,RCRW+M97 台灣高雄市旗山區
2374,大遠百百貨(捷運三多商圈站),22.61352,120.30321,J873+C74 台灣高雄市苓雅區
2375,中湖,22.83893,120.44436,RCQV+HPH 台灣高雄市旗山區
2376,神農廟站,22.96434,120.55608,XH74+PCP 台灣高雄市杉林區
2377,月美國小,22.9582,120.53592,XG5P+79M 台灣高雄市杉林區
2378,月美活動中心,22.95407,120.53388,XG3M+JHC 台灣高雄市杉林區
2379,桐竹站,22.95012,120.53259,XG2M+22W 台灣高雄市杉林區
2380,宣化堂牌樓,22.92591,120.5086,WGG5+9C9 台灣高雄市旗山區
2381,新開站,22.94643,120.53259,WGWM+H2G 台灣高雄市杉林區
2382,福安庄宣化堂,22.92352,120.50964,WGF5+CV2 台灣高雄市旗山區
2383,下寮站,22.94035,120.5303,WGRJ+44M 台灣高雄市杉林區
2384,阪鏟站,22.94628,120.52991,WGWH+GX7 台灣高雄市杉林區
2385,九鬮,22.85069,120.32492,V82F+7XF 台灣高雄市阿蓮區
2386,天原宮,23.10048,120.59042,4H2R+55V 台灣高雄市甲仙區
2387,甲仙龍鳳寺,23.08549,120.60073,3JP2+57X 台灣高雄市甲仙區
2388,真武堂,23.07076,120.60376,3JC3+8G2 台灣高雄市甲仙區
2389,仙林巷土地公廟,23.05755,120.56021,3H56+238 台灣高雄市甲仙區
2390,法泉寺,23.07468,120.59495,3HFV+VXG 台灣高雄市甲仙區
2391,牛百葉,23.06658,120.55478,3H83+JWJ 台灣高雄市甲仙區
2392,南德府,23.07632,120.59306,3HGV+G6F 台灣高雄市甲仙區
2393,寶隆活動中心,23.04946,120.5584,2HX5+Q9J 台灣高雄市甲仙區
2394,清隱寺,23.06382,120.59203,3H7R+GRC 台灣高雄市甲仙區
2395,元宋太祖宮,23.05102,120.56329,3H27+C83 台灣高雄市甲仙區
2396,復安國小,22.84886,120.32439,R8XF+GQR 台灣高雄市阿蓮區
2397,滴水土地公廟,23.06401,120.59068,3H7R+J73 台灣高雄市甲仙區
2398,王母宮,23.06425,120.58392,3H7M+PH3 台灣高雄市甲仙區
2399,大埤頭土地公廟,22.92454,120.57555,WHFG+R67 台灣高雄市美濃區
2400,廣興國小,22.91705,120.56773,WH89+R3H 台灣高雄市美濃區
2401,興隆橋,22.91598,120.56543,WH88+95V 台灣高雄市美濃區
2402,美濃農會,22.90225,120.54134,WG2R+VGW 台灣高雄市美濃區
2403,永盛興商店,22.84273,120.54297,RGVV+35X 台灣高雄市美濃區
2404,瓦窯,22.84615,120.32351,R8WF+FC2 台灣高雄市阿蓮區
2405,水德潭土地公,22.84476,120.54118,RGVR+WF3 台灣高雄市美濃區
2406,吉豐,22.8431,120.53414,RGVM+6MJ 台灣高雄市美濃區
2407,和興莊,22.85753,120.51968,VG59+2V7 台灣高雄市美濃區
2408,中正路三段824號,22.84273,120.5322,RGVJ+3VW 台灣高雄市美濃區
2409,下九寮,22.85227,120.52541,VG2G+W53 台灣高雄市美濃區
2410,外六寮,22.83886,120.53316,RGQM+G7V 台灣高雄市美濃區
2411,四維,22.84752,120.52671,RGXG+2M4 台灣高雄市美濃區
2412,精工社區,22.83254,120.5404,RGMR+256 台灣高雄市美濃區
2413,慈福宮,22.84958,120.5226,RGXF+R2Q 台灣高雄市美濃區
2414,田厝,22.83732,120.31779,R8P9+W4F 台灣高雄市岡山區
2415,外六寮40號,22.8365,120.53276,RGPM+J42 台灣高雄市美濃區
2416,忠孝路,22.84099,120.5174,RGR8+9XR 台灣高雄市美濃區
2417,茄苳子,22.93187,120.42848,WCJH+P9X 台灣高雄市內門區
2418,山南宮,22.91522,120.41843,WC89+39M 台灣高雄市內門區
2419,內門衛生所,22.92433,120.45361,WFF3+PCQ 台灣高雄市內門區
2420,九龍宮,22.91719,120.42716,WC8G+VVF 台灣高雄市內門區
2421,西門國小,22.91954,120.43102,WC9J+RC6 台灣高雄市內門區
2422,多納里辦公處,22.91023,120.71541,WP68+35V 台灣高雄市茂林區
2423,旗美高中,22.8839,120.49448,VFMV+HQ5 台灣高雄市旗山區
2424,茂林風景區,22.88094,120.65012,VMJ2+92H 台灣高雄市茂林區
2425,嘉峰,22.82985,120.31374,R8H7+WFQ 台灣高雄市岡山區
2426,萬山停車場(萬山下部落),22.90828,120.6809,WM5J+896 台灣高雄市茂林區
2427,情人谷,22.88215,120.66479,VMJ7+VW3 台灣高雄市茂林區
2428,萬山派出所,22.90954,120.68047,WM5J+R59 台灣高雄市茂林區
2429,茂林消防分隊,22.89383,120.67051,VMVC+G6J 台灣高雄市茂林區
2430,屏東客運,22.66976,120.48505,MF9P+W23 台灣屏東縣屏東市
2431,寶建醫院,22.68138,120.48447,MFJM+HQ5 台灣屏東縣屏東市
2432,屏東署立醫院,22.67281,120.49577,MFFW+48C 台灣屏東縣屏東市
2433,基督教醫院,22.67303,120.49508,MFFW+628 台灣屏東縣屏東市
2434,屏東里港客運,22.77472,120.49423,QFFV+VMQ 台灣屏東縣里港鄉
2435,高樹大新醫院,22.8238,120.59959,RHFX+GRG 台灣屏東縣高樹鄉
2436,潭底,22.82591,120.30991,R8G5+9X7 台灣高雄市岡山區
2437,屏東高樹客運,22.82728,120.6003,RJG2+W47 台灣屏東縣高樹鄉
2438,瑪星哈蘭 大光教會,23.27957,120.71962,7PH9+RRH 台灣高雄市那瑪夏區
2439,達卡努瓦里 西那的店,23.26885,120.72005,7P9C+G2V 台灣高雄市那瑪夏區
2440,達卡努瓦里 世文商店,23.27151,120.71928,7PC9+JP2 台灣高雄市那瑪夏區
2441,達卡努瓦里 皆得藥局,23.26963,120.71783,7P99+V44 台灣高雄市那瑪夏區
2442,達卡努瓦里 吉巴谷,23.26079,120.70251,7P63+826 台灣高雄市那瑪夏區
2443,瑪雅里 民權宮,23.25586,120.69247,7M4R+8XX 台灣高雄市那瑪夏區
2444,嘉興國小,22.822,120.30554,R8C4+R63 台灣高雄市岡山區
2445,瑪雅里 民權大橋,23.24581,120.69507,6MWW+82G 台灣高雄市那瑪夏區
2446,南沙魯里 北家扶中心,23.21884,120.69336,6M9V+G8Q 台灣高雄市那瑪夏區
2447,瑪雅里 二姊茶鋪,23.23782,120.69769,6MQX+43G 台灣高雄市那瑪夏區
2448,瑪雅里 泥巴莊,23.23134,120.69418,6MJV+GMM 台灣高雄市那瑪夏區
2449,瑪雅里區衛生所,23.24686,120.70255,6PW3+P2V 台灣高雄市那瑪夏區
2450,下青山 福德宮,23.26704,120.68429,7M8M+RP7 台灣高雄市那瑪夏區
2451,上青山 青山教會,23.26734,120.69454,7M8V+WRM 台灣高雄市那瑪夏區
2452,那瑪夏國中,23.23998,120.69727,6MQW+XWR 台灣高雄市那瑪夏區
2453,五甲尾,22.82134,120.30318,R8C3+G7M 台灣高雄市岡山區
2454,建山國小,23.10535,120.68245,4M4J+4XW 台灣高雄市桃源區
2455,建山里十字路口,23.10731,120.68391,4M4M+WHF 台灣高雄市桃源區
2456,復興活動中心,23.2173,120.80458,6R83+WR8 台灣高雄市桃源區
2457,樂樂布農部落,23.11151,120.71169,4P66+JM4 台灣高雄市六龜區
2458,瓦阿系吊橋,23.21679,120.80374,6R83+PF9 台灣高雄市桃源區
2459,高中里草水長老會廣場,23.1226,120.70847,4PF5+29X 台灣高雄市桃源區
2460,美蘭部落,23.13237,120.72073,4PJC+W7X 台灣高雄市桃源區
2461,四社部落,23.16632,120.76767,5Q89+G3F 台灣高雄市桃源區
2462,藤枝部落,23.05455,120.72095,3P3C+R9G 台灣高雄市桃源區
2463,寶山里派出所,23.03651,120.70905,2PP5+JJ3 台灣高雄市桃源區
2464,花果山,23.00834,120.6798,2M5H+8WM 台灣高雄市六龜區
2465,六龜加油站,22.99134,120.6361,XJRP+GCQ 台灣高雄市六龜區
2466,天后宮廟,22.9945,120.64338,XJVV+R92 台灣高雄市六龜區
2467,中興里永久屋,22.98913,120.6493,XJQX+MP3 台灣高雄市六龜區
2468,南嘉興,22.8191,120.30244,R892+JXP 台灣高雄市岡山區
2469,六龜區公所,22.99809,120.63322,XJXM+67Q 台灣高雄市六龜區
2470,慈濟資源回收站,22.93631,120.49261,WFPV+G2H 台灣高雄市內門區
2471,溝坪衛生室,22.99107,120.50146,XGR2+CHG 台灣高雄市內門區
2472,明山果集貨場,22.98025,120.4933,XFJV+38V 台灣高雄市內門區
2473,竹峯宮,23.01329,120.5236,2G7F+8C9 台灣高雄市內門區
2474,頭社站牌,22.99927,120.50268,XGX3+P33 台灣高雄市內門區
2475,華山24號,23.01143,120.48954,2F6Q+HRF 台灣高雄市內門區
2476,華園29-2號,23.0001,120.49741,2F2W+2XV 台灣高雄市內門區
2477,水冬瓜(山上),23.05198,120.66372,3M27+QFX 台灣高雄市六龜區
2478,三合溪,22.95576,120.64959,XJ4X+8R4 台灣高雄市六龜區
2479,尾庄,22.95974,120.65098,XM52+V9X 台灣高雄市六龜區
2480,扇平山莊,22.97079,120.65182,XMC2+8P8 台灣高雄市六龜區
2481,五甲尾加油站,22.81287,120.30081,R872+48V 台灣高雄市岡山區
2482,天后宮,22.9945,120.64338,XJVV+R92 台灣高雄市六龜區
2483,扇平林道前,22.97498,120.65185,XMF2+XPX 台灣高雄市六龜區
2484,龍興國小,22.99412,120.64535,XJVW+J4X 台灣高雄市六龜區
2485,尾庄(山下),22.98423,120.65206,XMM2+MRV 台灣高雄市六龜區
2486,瑪星哈蘭-大光教會,23.27957,120.71962,7PH9+RRH 台灣高雄市那瑪夏區
2487,大愛C區停車場,22.96297,120.53962,XG7Q+5RQ 台灣高雄市杉林區
2488,達卡努瓦里-西那的店,23.26885,120.72005,7P9C+G2V 台灣高雄市那瑪夏區
2489,達卡努瓦里-世文商店,23.27146,120.71922,7PC9+HMQ 台灣高雄市那瑪夏區
2490,南沙魯里-北家扶中心,23.21877,120.69347,6M9V+G95 台灣高雄市那瑪夏區
2491,達卡努瓦里-皆得藥局,23.26969,120.71777,7P99+V4C 台灣高雄市那瑪夏區
2492,瑪雅里-泥巴莊,23.23134,120.69418,6MJV+GMM 台灣高雄市那瑪夏區
2493,達卡努瓦里-吉巴谷,23.26079,120.70251,7P63+826 台灣高雄市那瑪夏區
2494,瑪雅里-二姊茶鋪,23.23778,120.69783,6MQX+448 台灣高雄市那瑪夏區
2495,瑪雅里-民權宮,23.25593,120.69241,7M4R+9XF 台灣高雄市那瑪夏區
2496,瑪雅里-民權大橋,23.24584,120.69521,6MWW+83P 台灣高雄市那瑪夏區
2497,田草寮崑山宮,22.84546,120.44595,RCWW+59P 台灣高雄市田寮區
2498,台上,22.80803,120.29871,R75X+6F8 台灣高雄市岡山區
2499,烏山,22.83441,120.42989,RCMH+QX6 台灣高雄市田寮區
2500,牛寮普唵宮,22.84685,120.41302,RCW7+P6R 台灣高雄市田寮區
2501,秀峰寺,22.83846,120.40591,RCQ4+99M 台灣高雄市田寮區
2502,興東路2號,22.83482,120.41134,RCM6+WGG 台灣高雄市田寮區
2503,行仁路,22.62586,120.34333,J8GV+88W 台灣高雄市苓雅區
2504,正順廟口,22.87949,120.19051,V5HR+Q6R 台灣高雄市茄萣區
2505,大智路口,22.87003,120.19823,V5CX+279 台灣高雄市茄萣區
2506,崎漏茄萣農會,22.87385,120.1911,V5FR+GCX 台灣高雄市茄萣區
2507,成功路,22.80144,120.29547,R72W+H5H 台灣高雄市岡山區
2508,海埔海山活動中心站,22.89547,120.22375,V6WF+5FQ 台灣高雄市湖內區
2509,三興宮站,22.89894,120.22298,V6XF+H5H 台灣高雄市湖內區
2510,興隆路口西羅殿,22.60694,120.40703,JC44+QRC 台灣高雄市大寮區
2511,內坑路(鎮潭路口),22.58913,120.38126,H9QJ+MG2 台灣高雄市大寮區
2512,內坑路女監獄,22.58905,120.37244,H9QC+JXG 台灣高雄市大寮區
2513,三隆283巷口,22.60242,120.40759,JC25+X28 台灣高雄市大寮區
2514,內坑仁德路口(內坑.仁德路口檳榔攤旁邊),22.59028,120.39007,H9RR+428 台灣高雄市大寮區
2515,上寮路口慈誠宮,22.59723,120.42364,HCWF+VFR 台灣高雄市大寮區
2516,上寮路154號,22.6,120.42417,HCXF+XMV 台灣高雄市大寮區
2517,水寮公園,22.65841,120.41543,MC58+957 台灣高雄市大樹區
2518,岡山區公所,22.79864,120.29514,Q7XW+F32 台灣高雄市岡山區
2519,金山國小,22.81136,120.39812,R96X+G6X 台灣高雄市燕巢區
2520,東燕活動中心,22.79534,120.36945,Q9W9+4QP 台灣高雄市燕巢區
2521,金山道院,22.80618,120.39086,R94R+F8H 台灣高雄市燕巢區
2522,北極殿,22.7957,120.37556,Q9WG+76F 台灣高雄市燕巢區
2523,車林巷口,22.79878,120.3799,Q9XH+GX6 台灣高雄市燕巢區
2524,神農宮,22.80665,120.34325,R84V+M82 台灣高雄市燕巢區
2525,龍安宮(紅山巷),22.81637,120.35753,R985+G2R 台灣高雄市燕巢區
2526,尖山巷,22.81158,120.36653,R968+JJJ 台灣高雄市燕巢區
2527,朝天宮,22.81156,120.35931,R965+JPF 台灣高雄市燕巢區
2528,三山宮,22.81583,120.35674,R984+8MQ 台灣高雄市燕巢區
2529,輕軌旅運中心站,22.6118,120.29327,J76V+P8C 台灣高雄市苓雅區
2530,草地仔,22.80713,120.38426,R94M+VP2 台灣高雄市燕巢區
2531,南勝宮,22.81696,120.36526,R988+Q4J 台灣高雄市燕巢區
2532,水沯路口,22.80869,120.37334,R95F+F8G 台灣高雄市燕巢區
2533,法主宮,22.80889,120.38506,R95P+H23 台灣高雄市燕巢區
2534,清豐路口(楠梓路),22.73808,120.324,P8QF+6JJ 台灣高雄市橋頭區
2535,臺鐵三塊厝站(中華路),22.63782,120.29264,J7QV+43C 台灣高雄市三民區
2536,小城社區,22.84909,120.27527,R7XG+J4J 台灣高雄市路竹區
2537,路竹火車站,22.85405,120.26605,V738+JCF 台灣高雄市路竹區
2538,林園工業區,22.49945,120.40601,FCX4+QCC 台灣高雄市林園區
2539,內湖登山步道入口,22.95542,120.46931,XF49+5P7 台灣高雄市內門區
2540,國泰市場,22.65007,120.27905,M72H+2JF 台灣高雄市鼓山區
2541,極光精舍(東),22.59324,120.40865,HCV5+7FR 台灣高雄市大寮區
2542,鹽田路(通德巷口),22.74696,120.28057,P7WJ+Q6P 台灣高雄市橋頭區
2543,頂鹽社區時鐘臺,22.748,120.27715,P7XG+5VR 台灣高雄市橋頭區
2544,頂鹽天月宮,22.74639,120.27675,P7WG+HM5 台灣高雄市橋頭區
2545,文武城隍廟,22.64086,120.27869,J7RH+8FW 台灣高雄市鼓山區
2546,7-11便利商店(鼓山門市),22.63667,120.28089,J7PJ+M96 台灣高雄市鼓山區
2547,高雄大義宮,22.63397,120.28172,J7MJ+HMQ 台灣高雄市鼓山區
2548,豐茂商行,22.63044,120.27953,J7JH+5RC 台灣高雄市鼓山區
2549,橋頭國中站,22.75886,120.30711,Q854+GRX 台灣高雄市橋頭區
2550,臨海一路133巷口,22.62897,120.27991,J7HH+HXM 台灣高雄市鼓山區
2551,男生宿舍-翠亨,22.62769,120.26764,J7H9+33C 台灣高雄市鼓山區
2552,東校區,22.75872,120.33645,Q85P+FHP 台灣高雄市橋頭區
2553,楠梓國小,22.73287,120.32786,P8MH+44X 台灣高雄市楠梓區
2554,高大第一綜合學院,22.73001,120.2783,P7JH+283 台灣高雄市楠梓區
2555,五塊厝,22.50318,120.40205,GC32+7RF 台灣高雄市林園區
2556,深水派出所,22.77238,120.38998,Q9CQ+XX5 台灣高雄市燕巢區
2557,榮源雜貨店,22.84964,120.3914,R9XR+VH2 台灣高雄市田寮區
2558,聯聖宮,22.85873,120.38036,V95J+F4X 台灣高雄市田寮區
2559,阿蓮區分駐所,22.87901,120.32925,V8HH+JP2 台灣高雄市阿蓮區
2560,義民爺主廟,22.87967,120.37521,V9HG+V38 台灣高雄市田寮區
2561,進天宮,22.87635,120.38184,V9GJ+GPW 台灣高雄市田寮區
2562,三合社區活動中心,22.87544,120.39322,V9GV+57H 台灣高雄市田寮區
2563,清安宮,22.88351,120.42238,VCMC+CX2 台灣高雄市田寮區
2564,嘉興國中,22.82284,120.30923,R8F5+4MQ 台灣高雄市岡山區
2565,七星里辦公處,22.83084,120.40549,RCJ4+85Q 台灣高雄市田寮區
2566,田寮分隊,22.82487,120.40562,RCF4+W6X 台灣高雄市田寮區
2567,石頭廟(僅假日停靠),22.83559,120.38657,R9PP+6JP 台灣高雄市田寮區
2568,龍鳳寺,22.83416,120.37029,R9MC+M47 台灣高雄市田寮區
2569,茄萣區公所,22.90629,120.18379,W54M+GG7 台灣高雄市茄萣區
2570,台鐵鼓山站,22.64154,120.28049,J7RJ+J59 台灣高雄市鼓山區
2571,中山大學海工館,22.62931,120.26211,J7H6+PRH 台灣高雄市鼓山區
2572,中山大學海科院,22.63019,120.26192,J7J6+3QF 台灣高雄市鼓山區
2573,中山大學文學院,22.63394,120.26111,J7M6+HCH 台灣高雄市鼓山區
2574,高雄市消防局鼓山分隊,22.62336,120.27564,J7FG+87R 台灣高雄市鼓山區
2575,響昭寺,22.82365,120.31448,R8F7+FQ9 台灣高雄市岡山區
2576,消防局,22.59285,120.3077,H8V5+43P 台灣高雄市前鎮區
2577,鳳仁路口,22.70114,120.34589,P82W+F92 台灣高雄市仁武區
2578,經武路口,22.7424,120.31541,P8R8+X57 台灣高雄市橋頭區
2579,橋新七路(新東一街),22.73928,120.31607,P8Q8+PC8 台灣高雄市橋頭區
2580,橋新一路(橋新七路),22.73751,120.31608,P8Q8+2C4 台灣高雄市橋頭區
2581,都會公園(北門),22.73652,120.3104,P8P6+J52 台灣高雄市橋頭區
2582,橋新二路(橋新九路),22.73739,120.30728,P8P4+XW2 台灣高雄市橋頭區
2583,華崗里,22.82445,120.32167,R8FC+QMF 台灣高雄市岡山區
2584,六龜大橋(福龜園區),22.99547,120.63799,XJWQ+55Q 台灣高雄市六龜區
2585,六龜區公所(衛生所),22.99751,120.63409,XJXM+2J4 台灣高雄市六龜區
2586,甲南里,22.86966,120.28028,V79J+V46 台灣高雄市路竹區
2587,義享天地,22.65443,120.30628,M834+QGC 台灣高雄市鼓山區
2588,耶穌聖民堂,22.64895,120.34493,J8XV+HXF 台灣高雄市鳥松區
2589,菜公路,22.67647,120.31705,M8G8+HRM 台灣高雄市左營區
2590,孟子路,22.67295,120.31486,M8F7+5WQ 台灣高雄市左營區
2591,文守路,22.67142,120.31583,M8C8+H88 台灣高雄市左營區
2592,大埔(岡山),22.82473,120.32343,R8FF+V9V 台灣高雄市岡山區
2593,勤和村,23.17038,120.7749,5QCF+5X2 台灣高雄市桃源區
2594,桃源區公所,23.15892,120.76382,5Q57+HG8 台灣高雄市桃源區
2595,高中二里,23.13418,120.72291,4PMF+M5F 台灣高雄市桃源區
